SensorID: 5498,
Firmware Version: 1.5.5,

Date,Time,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
4-21,9:50:55,39,39,13.12,4,214,
4-21,9:50:56,31,31,13.05,4,214,
4-21,9:50:56,34,34,13.1,4,214,
4-21,9:50:57,33,33,13.05,4,214,
4-21,9:50:57,33,33,13.06,4,214,
4-21,9:50:58,36,36,13.1,4,214,
4-21,9:50:58,37,37,13.1,4,214,
4-21,9:50:59,35,35,13.09,4,214,
4-21,9:50:59,32,32,13.06,4,214,
4-21,9:51:0,36,36,13.11,4,214,
4-21,9:51:0,34,34,13.08,4,214,
4-21,9:51:1,33,33,13.07,4,214,
4-21,9:51:1,39,39,13.13,4,214,
4-21,9:51:2,36,36,13.1,4,214,
4-21,9:51:2,31,31,13.03,4,214,
4-21,9:51:3,33,33,13.08,4,214,
4-21,9:51:3,28,28,13.04,4,214,
4-21,9:51:4,29,29,13.05,4,214,
4-21,9:51:4,33,33,13.09,4,214,
4-21,9:51:5,31,31,13.08,4,214,
4-21,9:51:5,29,29,13.06,4,214,
4-21,9:51:6,34,34,13.1,4,214,
4-21,9:51:6,36,36,13.15,4,214,
4-21,9:51:7,30,30,13.08,4,214,
4-21,9:51:7,34,34,13.1,4,214,
4-21,9:51:8,28,28,13.04,4,214,
4-21,9:51:8,29,29,13.05,4,214,
4-21,9:51:9,35,35,13.1,4,214,
4-21,9:51:9,30,30,13.07,4,214,
4-21,9:51:10,33,33,13.1,4,214,
4-21,9:51:10,31,31,13.08,4,214,
4-21,9:51:11,37,37,13.17,4,214,
4-21,9:51:11,33,33,13.11,4,214,
4-21,9:51:12,37,37,13.15,4,214,
4-21,9:51:12,31,31,13.1,4,214,
4-21,9:51:13,36,36,13.1,4,214,
4-21,9:51:13,30,30,13.08,4,214,
4-21,9:51:14,35,35,13.14,4,214,
4-21,9:51:14,32,32,13.08,4,214,
4-21,9:51:15,36,36,13.14,4,214,
4-21,9:51:15,32,32,13.1,4,214,
4-21,9:51:16,33,33,13.09,4,214,
4-21,9:51:16,34,34,13.1,4,214,
4-21,9:51:17,30,30,13.05,4,214,
4-21,9:51:17,33,33,13.07,4,214,
4-21,9:51:18,36,36,13.1,4,214,
4-21,9:51:18,38,38,13.08,4,214,
4-21,9:51:19,40,40,13.06,4,214,
4-21,9:51:19,43,43,13.11,4,214,
4-21,9:51:20,42,42,13.03,4,214,
4-21,9:51:20,47,47,13.08,4,214,
4-21,9:51:21,48,48,13.08,4,214,
4-21,9:51:21,46,46,13.02,4,214,
4-21,9:51:22,52,52,13.1,4,214,
4-21,9:51:22,49,49,13.05,4,214,
4-21,9:51:23,50,50,13.03,4,214,
4-21,9:51:23,53,53,13.07,4,214,
4-21,9:51:24,53,53,13.05,4,214,
4-21,9:51:24,53,53,13,4,214,
4-21,9:51:25,52,52,13,4,214,
4-21,9:51:25,52,52,13.01,4,214,
4-21,9:51:26,50,50,12.96,4,214,
4-21,9:51:26,53,53,13.03,4,214,
4-21,9:51:27,54,54,13.02,4,214,
4-21,9:51:27,51,51,12.98,4,214,
4-21,9:51:28,53,53,12.99,4,214,
4-21,9:51:28,55,55,13.04,4,214,
4-21,9:51:29,54,54,13,4,214,
4-21,9:51:29,54,54,12.98,4,214,
4-21,9:51:30,54,54,12.97,4,214,
4-21,9:51:30,54,54,12.96,4,214,
4-21,9:51:31,56,56,13.01,4,214,
4-21,9:51:31,54,54,12.99,4,214,
4-21,9:51:32,56,56,13.02,4,214,
4-21,9:51:32,57,57,13.03,4,214,
4-21,9:51:33,57,57,13.03,4,214,
4-21,9:51:33,57,57,13.01,4,214,
4-21,9:51:34,59,59,13.04,4,214,
4-21,9:51:34,57,57,13.03,4,214,
4-21,9:51:35,56,56,12.98,4,214,
4-21,9:51:35,58,58,13,4,214,
4-21,9:51:36,60,60,13.06,4,214,
4-21,9:51:36,58,58,12.98,4,214,
4-21,9:51:37,59,59,13.03,4,214,
4-21,9:51:37,59,59,13.04,4,214,
4-21,9:51:38,58,58,12.98,4,214,
4-21,9:51:38,60,60,13.06,4,214,
4-21,9:51:39,58,58,13,4,214,
4-21,9:51:39,59,59,13.01,4,214,
4-21,9:51:40,59,59,13.04,4,214,
4-21,9:51:40,60,60,13.06,4,214,
4-21,9:51:41,60,60,13.03,4,214,
4-21,9:51:41,60,60,13.01,4,214,
4-21,9:51:42,60,60,13.02,4,214,
4-21,9:51:42,58,58,12.97,4,214,
4-21,9:51:43,60,60,13.05,4,214,
4-21,9:51:43,60,60,13.02,4,214,
4-21,9:51:44,61,61,13.06,4,214,
4-21,9:51:44,59,59,13.02,4,214,
4-21,9:51:45,60,60,12.98,4,214,
4-21,9:51:45,59,59,13.01,4,214,
4-21,9:51:46,61,61,13.04,4,214,
4-21,9:51:46,58,58,12.96,4,214,
4-21,9:51:47,59,59,12.98,4,214,
4-21,9:51:47,60,60,13.01,4,214,
4-21,9:51:48,61,61,13.02,4,214,
4-21,9:51:48,60,60,13,4,214,
4-21,9:51:49,61,61,13.06,4,214,
4-21,9:51:49,59,59,12.99,4,214,
4-21,9:51:50,59,59,12.98,4,214,
4-21,9:51:50,60,60,13.04,4,214,
4-21,9:51:51,61,61,13.01,4,214,
4-21,9:51:51,60,60,12.98,4,214,
4-21,9:51:52,60,60,12.97,4,214,
4-21,9:51:52,60,60,13,4,214,
4-21,9:51:53,62,62,13.07,4,214,
4-21,9:51:53,61,61,13.03,4,214,
4-21,9:51:54,60,60,12.97,4,214,
4-21,9:51:54,59,59,12.97,4,214,
4-21,9:51:55,60,60,13,4,214,
4-21,9:51:55,60,60,13,4,214,
4-21,9:51:56,60,60,13.01,4,214,
4-21,9:51:56,62,62,13.04,4,214,
4-21,9:51:57,60,60,13.02,4,214,
4-21,9:51:57,60,60,13,4,214,
4-21,9:51:58,60,60,12.98,4,214,
4-21,9:51:58,59,59,12.99,4,214,
4-21,9:51:59,62,62,13.07,4,214,
4-21,9:51:59,62,62,13.07,4,214,
4-21,9:52:0,61,61,13.03,4,214,
4-21,9:52:0,61,61,13.01,4,214,
4-21,9:52:1,60,60,13.01,4,214,
4-21,9:52:1,61,61,13.01,4,214,
4-21,9:52:2,60,60,12.99,4,214,
4-21,9:52:2,60,60,12.97,4,214,
4-21,9:52:3,62,62,13.04,4,214,
4-21,9:52:3,62,62,13,4,214,
4-21,9:52:4,62,62,13.03,4,214,
4-21,9:52:4,62,62,12.98,4,214,
4-21,9:52:5,62,62,13,4,214,
4-21,9:52:5,62,62,12.99,4,214,
4-21,9:52:6,62,62,13.01,4,214,
4-21,9:52:6,63,63,13.02,4,214,
4-21,9:52:7,63,63,13.05,4,214,
4-21,9:52:7,63,63,13.01,4,214,
4-21,9:52:8,62,62,12.95,4,214,
4-21,9:52:8,62,62,13,4,214,
4-21,9:52:9,61,61,12.98,4,214,
4-21,9:52:9,79,79,11.25,4,214,
4-21,9:52:10,58,58,12.98,4,214,
4-21,9:52:10,98,98,11.22,4,214,
4-21,9:52:11,50,50,12.11,4,214,
4-21,9:52:11,88,88,11.2,4,214,
4-21,9:52:12,72,72,11.43,4,214,
4-21,9:52:12,59,59,12.9,4,214,
4-21,9:52:13,55,55,12.84,4,214,
4-21,9:52:13,59,59,12.93,4,214,
4-21,9:52:14,49,49,12.29,4,214,
4-21,9:52:14,59,59,12.88,4,214,
4-21,9:52:15,59,59,12.87,4,214,
4-21,9:52:15,59,59,12.86,4,214,
4-21,9:52:16,59,59,12.85,4,214,
4-21,9:52:16,59,59,12.89,4,214,
4-21,9:52:17,60,60,12.92,4,214,
4-21,9:52:17,59,59,12.87,4,214,
4-21,9:52:18,59,59,12.9,4,214,
4-21,9:52:18,59,59,12.89,4,214,
4-21,9:52:19,60,60,12.93,4,214,
4-21,9:52:19,59,59,12.94,4,214,
4-21,9:52:20,60,60,12.96,4,214,
4-21,9:52:20,60,60,12.93,4,214,
4-21,9:52:21,60,60,12.96,4,214,
4-21,9:52:21,59,59,12.96,4,214,
4-21,9:52:22,59,59,12.9,4,214,
4-21,9:52:22,59,59,12.83,4,214,
4-21,9:52:23,59,59,12.92,4,214,
4-21,9:52:23,59,59,12.93,4,214,
4-21,9:52:24,58,58,12.91,4,214,
4-21,9:52:24,60,60,12.97,4,214,
4-21,9:52:25,59,59,12.95,4,214,
4-21,9:52:25,60,60,12.96,4,214,
4-21,9:52:26,59,59,12.95,4,214,
4-21,9:52:26,59,59,12.94,4,214,
4-21,9:52:27,58,58,12.93,4,214,
4-21,9:52:27,59,59,12.88,4,214,
4-21,9:52:28,58,58,12.91,4,214,
4-21,9:52:28,59,59,12.97,4,214,
4-21,9:52:29,58,58,12.91,4,214,
4-21,9:52:29,60,60,12.98,4,214,
4-21,9:52:30,59,59,12.93,4,214,
4-21,9:52:30,57,57,12.94,4,214,
4-21,9:52:31,59,59,12.95,4,214,
4-21,9:52:31,60,60,12.97,4,214,
4-21,9:52:32,59,59,12.95,4,214,
4-21,9:52:32,59,59,12.93,4,214,
4-21,9:52:33,60,60,12.97,4,214,
4-21,9:52:33,61,61,13,4,214,
4-21,9:52:34,61,61,13,4,214,
4-21,9:52:34,58,58,12.92,4,214,
4-21,9:52:35,59,59,12.95,4,214,
4-21,9:52:35,60,60,12.98,4,214,
4-21,9:52:36,59,59,12.97,4,214,
4-21,9:52:36,59,59,12.97,4,214,
4-21,9:52:37,59,59,12.92,4,214,
4-21,9:52:37,60,60,13,4,214,
4-21,9:52:38,58,58,12.94,4,214,
4-21,9:52:38,59,59,12.94,4,214,
4-21,9:52:39,60,60,12.99,4,214,
4-21,9:52:39,59,59,12.97,4,214,
4-21,9:52:40,59,59,12.95,4,214,
4-21,9:52:40,59,59,12.96,4,214,
4-21,9:52:41,58,58,12.92,4,214,
4-21,9:52:41,58,58,12.93,4,214,
4-21,9:52:42,59,59,12.93,4,214,
4-21,9:52:42,59,59,12.97,4,214,
4-21,9:52:43,59,59,12.95,4,214,
4-21,9:52:43,58,58,12.96,4,214,
4-21,9:52:44,58,58,12.93,4,214,
4-21,9:52:44,60,60,13,4,214,
4-21,9:52:45,59,59,12.97,4,214,
4-21,9:52:45,58,58,12.94,4,214,
4-21,9:52:46,58,58,12.94,4,214,
4-21,9:52:46,58,58,12.92,4,214,
4-21,9:52:47,59,59,12.98,4,214,
4-21,9:52:47,56,56,12.89,4,214,
4-21,9:52:48,58,58,12.96,4,214,
4-21,9:52:48,58,58,12.95,4,214,
4-21,9:52:49,58,58,12.95,4,214,
4-21,9:52:49,58,58,12.97,4,214,
4-21,9:52:50,59,59,12.98,4,214,
4-21,9:52:50,59,59,12.98,4,214,
4-21,9:52:51,59,59,13.02,4,214,
4-21,9:52:51,58,58,12.99,4,214,
4-21,9:52:52,58,58,12.97,4,214,
4-21,9:52:52,57,57,12.95,4,214,
4-21,9:52:53,57,57,12.93,4,214,
4-21,9:52:53,58,58,12.99,4,214,
4-21,9:52:54,57,57,12.93,4,214,
4-21,9:52:54,58,58,12.99,4,214,
4-21,9:52:55,58,58,13,4,214,
4-21,9:52:55,57,57,12.98,4,214,
4-21,9:52:56,58,58,12.99,4,214,
4-21,9:52:56,56,56,12.92,4,214,
4-21,9:52:57,56,56,12.91,4,214,
4-21,9:52:57,57,57,12.96,4,214,
4-21,9:52:58,57,57,12.98,4,214,
4-21,9:52:58,57,57,13,4,214,
4-21,9:52:59,57,57,13,4,214,
4-21,9:52:59,57,57,12.95,4,214,
4-21,9:53:0,57,57,12.97,4,214,
4-21,9:53:0,58,58,13,4,214,
4-21,9:53:1,58,58,12.99,4,214,
4-21,9:53:1,57,57,12.96,4,214,
4-21,9:53:2,56,56,12.95,4,214,
4-21,9:53:2,57,57,12.97,4,214,
4-21,9:53:3,56,56,12.93,4,214,
4-21,9:53:3,55,55,12.93,4,214,
4-21,9:53:4,56,56,12.95,4,214,
4-21,9:53:4,57,57,13.02,4,214,
4-21,9:53:5,57,57,13,4,214,
4-21,9:53:5,56,56,12.94,4,214,
4-21,9:53:6,57,57,12.98,4,214,
4-21,9:53:6,58,58,13.02,4,214,
4-21,9:53:7,58,58,13.03,4,214,
4-21,9:53:7,57,57,13,4,214,
4-21,9:53:8,56,56,12.95,4,214,
4-21,9:53:8,57,57,12.98,4,214,
4-21,9:53:9,55,55,12.94,4,214,
4-21,9:53:9,55,55,12.97,4,214,
4-21,9:53:10,56,56,12.97,4,214,
4-21,9:53:10,57,57,12.95,4,214,
4-21,9:53:11,54,54,12.91,4,214,
4-21,9:53:11,55,55,12.94,4,214,
4-21,9:53:12,57,57,13,4,214,
4-21,9:53:12,56,56,12.96,4,214,
4-21,9:53:13,56,56,12.98,4,214,
4-21,9:53:13,57,57,13.01,4,214,
4-21,9:53:14,55,55,12.97,4,214,
4-21,9:53:14,56,56,12.98,4,214,
4-21,9:53:15,55,55,12.96,4,214,
4-21,9:53:15,56,56,12.98,4,214,
4-21,9:53:16,58,58,13.03,4,214,
4-21,9:53:16,55,55,12.93,4,214,
4-21,9:53:17,55,55,12.93,4,214,
4-21,9:53:17,57,57,13.01,4,214,
4-21,9:53:18,56,56,13,4,214,
4-21,9:53:18,56,56,12.98,4,214,
4-21,9:53:19,56,56,13,4,214,
4-21,9:53:19,56,56,12.98,4,214,
4-21,9:53:20,55,55,12.96,4,214,
4-21,9:53:20,57,57,13,4,214,
4-21,9:53:21,56,56,12.98,4,214,
4-21,9:53:21,56,56,12.98,4,214,
4-21,9:53:22,55,55,12.96,4,214,
4-21,9:53:22,55,55,12.97,4,214,
4-21,9:53:23,55,55,12.96,4,214,
4-21,9:53:23,54,54,12.91,4,214,
4-21,9:53:24,55,55,12.98,4,214,
4-21,9:53:24,53,53,12.94,4,214,
4-21,9:53:25,54,54,12.97,4,214,
4-21,9:53:25,54,54,12.95,4,214,
4-21,9:53:26,54,54,12.97,4,214,
4-21,9:53:26,51,51,12.89,4,214,
4-21,9:53:27,53,53,12.93,4,214,
4-21,9:53:27,54,54,12.97,4,214,
4-21,9:53:28,54,54,12.98,4,214,
4-21,9:53:28,54,54,12.97,4,214,
4-21,9:53:29,54,54,12.96,4,214,
4-21,9:53:29,54,54,13.01,4,214,
4-21,9:53:30,53,53,12.96,4,214,
4-21,9:53:30,53,53,12.95,4,214,
4-21,9:53:31,53,53,12.95,4,214,
4-21,9:53:31,52,52,12.94,4,214,
4-21,9:53:32,51,51,12.88,4,214,
4-21,9:53:32,53,53,12.95,4,214,
4-21,9:53:33,52,52,12.92,4,214,
4-21,9:53:33,54,54,12.96,4,214,
4-21,9:53:34,52,52,12.93,4,214,
4-21,9:53:34,53,53,12.93,4,214,
4-21,9:53:35,53,53,12.93,4,214,
4-21,9:53:35,53,53,12.96,4,214,
4-21,9:53:36,52,52,12.91,4,214,
4-21,9:53:36,53,53,12.95,4,214,
4-21,9:53:37,53,53,12.95,4,214,
4-21,9:53:37,52,52,12.95,4,214,
4-21,9:53:38,51,51,12.91,4,214,
4-21,9:53:38,52,52,12.91,4,214,
4-21,9:53:39,51,51,12.93,4,214,
4-21,9:53:39,52,52,12.92,4,214,
4-21,9:53:40,53,53,12.95,4,214,
4-21,9:53:40,53,53,12.94,4,214,
4-21,9:53:41,52,52,12.94,4,214,
4-21,9:53:41,51,51,12.89,4,214,
4-21,9:53:42,52,52,12.92,4,214,
4-21,9:53:42,54,54,12.96,4,214,
4-21,9:53:43,52,52,12.91,4,214,
4-21,9:53:43,51,51,12.94,4,214,
4-21,9:53:44,51,51,12.92,4,214,
4-21,9:53:44,52,52,12.95,4,214,
4-21,9:53:45,54,54,13,4,214,
4-21,9:53:45,52,52,12.93,4,214,
4-21,9:53:46,51,51,12.9,4,214,
4-21,9:53:46,52,52,12.97,4,214,
4-21,9:53:47,52,52,12.96,4,214,
4-21,9:53:47,52,52,12.97,4,214,
4-21,9:53:48,52,52,12.95,4,214,
4-21,9:53:48,53,53,12.96,4,214,
4-21,9:53:49,53,53,12.96,4,214,
4-21,9:53:49,52,52,12.95,4,214,
4-21,9:53:50,53,53,12.97,4,214,
4-21,9:53:50,51,51,12.94,4,214,
4-21,9:53:51,51,51,12.94,4,214,
4-21,9:53:51,51,51,12.95,4,214,
4-21,9:53:52,52,52,12.95,4,214,
4-21,9:53:52,53,53,12.96,4,214,
4-21,9:53:53,52,52,12.95,4,214,
4-21,9:53:53,50,50,12.93,4,214,
4-21,9:53:54,53,53,12.98,4,214,
4-21,9:53:54,50,50,12.91,4,214,
4-21,9:53:55,51,51,12.94,4,214,
4-21,9:53:55,50,50,12.93,4,214,
4-21,9:53:56,51,51,12.93,4,214,
4-21,9:53:56,51,51,12.97,4,214,
4-21,9:53:57,52,52,12.98,4,214,
4-21,9:53:57,51,51,12.95,4,214,
4-21,9:53:58,52,52,12.97,4,214,
4-21,9:53:58,52,52,12.96,4,214,
4-21,9:53:59,51,51,12.97,4,214,
4-21,9:53:59,51,51,12.93,4,214,
4-21,9:54:0,51,51,12.97,4,214,
4-21,9:54:0,51,51,12.94,4,214,
4-21,9:54:1,53,53,13,4,214,
4-21,9:54:1,53,53,13.01,4,214,
4-21,9:54:2,52,52,12.98,4,214,
4-21,9:54:2,50,50,12.92,4,214,
4-21,9:54:3,52,52,12.98,4,214,
4-21,9:54:3,51,51,12.93,4,214,
4-21,9:54:4,51,51,12.94,4,214,
4-21,9:54:4,51,51,12.97,4,214,
4-21,9:54:5,51,51,12.95,4,214,
4-21,9:54:5,51,51,12.93,4,214,
4-21,9:54:6,50,50,12.9,4,214,
4-21,9:54:6,51,51,12.95,4,214,
4-21,9:54:7,52,52,12.95,4,214,
4-21,9:54:7,50,50,12.92,4,214,
4-21,9:54:8,50,50,12.9,4,214,
4-21,9:54:8,51,51,12.95,4,214,
4-21,9:54:9,51,51,12.93,4,214,
4-21,9:54:9,51,51,12.95,4,214,
4-21,9:54:10,51,51,12.92,4,214,
4-21,9:54:10,50,50,12.91,4,214,
4-21,9:54:11,50,50,12.9,4,214,
4-21,9:54:11,51,51,12.94,4,214,
4-21,9:54:12,50,50,12.93,4,214,
4-21,9:54:12,49,49,12.91,4,214,
4-21,9:54:13,50,50,12.94,4,214,
4-21,9:54:13,51,51,12.99,4,214,
4-21,9:54:14,51,51,12.99,4,214,
4-21,9:54:14,52,52,13,4,214,
4-21,9:54:15,53,53,13.03,4,214,
4-21,9:54:15,49,49,12.94,4,214,
4-21,9:54:16,51,51,12.98,4,214,
4-21,9:54:16,50,50,12.97,4,214,
4-21,9:54:17,51,51,13.02,4,214,
4-21,9:54:17,52,52,13.03,4,214,
4-21,9:54:18,52,52,13.03,4,214,
4-21,9:54:18,52,52,13.04,4,214,
4-21,9:54:19,52,52,13.03,4,214,
4-21,9:54:19,50,50,12.99,4,214,
4-21,9:54:20,50,50,12.99,4,214,
4-21,9:54:20,50,50,12.99,4,214,
4-21,9:54:21,51,51,13,4,214,
4-21,9:54:21,51,51,13,4,214,
4-21,9:54:22,50,50,12.98,4,214,
4-21,9:54:22,51,51,12.99,4,214,
4-21,9:54:23,49,49,12.96,4,214,
4-21,9:54:23,49,49,12.98,4,214,
4-21,9:54:24,49,49,12.97,4,214,
4-21,9:54:24,49,49,12.98,4,214,
4-21,9:54:25,50,50,12.97,4,214,
4-21,9:54:25,51,51,13.01,4,214,
4-21,9:54:26,48,48,12.94,4,214,
4-21,9:54:26,48,48,12.95,4,214,
4-21,9:54:27,49,49,12.96,4,214,
4-21,9:54:27,47,47,12.93,4,214,
4-21,9:54:28,50,50,12.97,4,214,
4-21,9:54:28,48,48,12.94,4,214,
4-21,9:54:29,47,47,12.93,4,214,
4-21,9:54:29,49,49,12.98,4,214,
4-21,9:54:30,48,48,12.94,4,214,
4-21,9:54:30,47,47,12.93,4,214,
4-21,9:54:31,48,48,12.94,4,214,
4-21,9:54:31,49,49,12.96,4,214,
4-21,9:54:32,49,49,12.94,4,214,
4-21,9:54:32,47,47,12.93,4,214,
4-21,9:54:33,47,47,12.93,4,214,
4-21,9:54:33,47,47,12.92,4,214,
4-21,9:54:34,48,48,12.94,4,214,
4-21,9:54:34,47,47,12.91,4,214,
4-21,9:54:35,48,48,12.95,4,214,
4-21,9:54:35,47,47,12.92,4,214,
4-21,9:54:36,47,47,12.93,4,214,
4-21,9:54:36,48,48,12.95,4,214,
4-21,9:54:37,47,47,12.93,4,214,
4-21,9:54:37,46,46,12.9,4,214,
4-21,9:54:38,46,46,12.9,4,214,
4-21,9:54:38,47,47,12.93,4,214,
4-21,9:54:39,45,45,12.87,4,214,
4-21,9:54:39,48,48,12.95,4,214,
4-21,9:54:40,47,47,12.92,4,214,
4-21,9:54:40,46,46,12.92,4,214,
4-21,9:54:41,45,45,12.91,4,214,
4-21,9:54:41,48,48,12.96,4,214,
4-21,9:54:42,45,45,12.89,4,214,
4-21,9:54:42,45,45,12.92,4,214,
4-21,9:54:43,44,44,12.87,4,214,
4-21,9:54:43,46,46,12.93,4,214,
4-21,9:54:44,46,46,12.91,4,214,
4-21,9:54:44,46,46,12.93,4,214,
4-21,9:54:45,47,47,12.94,4,214,
4-21,9:54:45,48,48,12.97,4,214,
4-21,9:54:46,47,47,12.92,4,214,
4-21,9:54:46,47,47,12.93,4,214,
4-21,9:54:47,48,48,12.94,4,214,
4-21,9:54:47,47,47,12.94,4,214,
4-21,9:54:48,46,46,12.92,4,214,
4-21,9:54:48,48,48,12.96,4,214,
4-21,9:54:49,47,47,12.94,4,214,
4-21,9:54:49,46,46,12.92,4,214,
4-21,9:54:50,46,46,12.91,4,214,
4-21,9:54:50,48,48,12.96,4,214,
4-21,9:54:51,47,47,12.94,4,214,
4-21,9:54:51,47,47,12.93,4,214,
4-21,9:54:52,47,47,12.93,4,214,
4-21,9:54:52,45,45,12.91,4,214,
4-21,9:54:53,46,46,12.92,4,214,
4-21,9:54:53,47,47,12.95,4,214,
4-21,9:54:54,46,46,12.91,4,214,
4-21,9:54:54,44,44,12.88,4,214,
4-21,9:54:55,45,45,12.89,4,214,
4-21,9:54:55,43,43,12.87,4,214,
4-21,9:54:56,46,46,12.95,4,214,
4-21,9:54:56,45,45,12.92,4,214,
4-21,9:54:57,45,45,12.92,4,214,
4-21,9:54:57,46,46,12.92,4,214,
4-21,9:54:58,44,44,12.88,4,214,
4-21,9:54:58,45,45,12.92,4,214,
4-21,9:54:59,44,44,12.89,4,214,
4-21,9:54:59,45,45,12.92,4,214,
4-21,9:55:0,45,45,12.93,4,214,
4-21,9:55:0,43,43,12.88,4,214,
4-21,9:55:1,47,47,12.95,4,214,
4-21,9:55:1,44,44,12.89,4,214,
4-21,9:55:2,45,45,12.91,4,214,
4-21,9:55:2,43,43,12.87,4,214,
4-21,9:55:3,45,45,12.93,4,214,
4-21,9:55:3,45,45,12.9,4,214,
4-21,9:55:4,45,45,12.91,4,214,
4-21,9:55:4,45,45,12.93,4,214,
4-21,9:55:5,46,46,12.93,4,214,
4-21,9:55:5,45,45,12.91,4,214,
4-21,9:55:6,44,44,12.91,4,214,
4-21,9:55:6,44,44,12.9,4,214,
4-21,9:55:7,44,44,12.89,4,214,
4-21,9:55:7,45,45,12.92,4,214,
4-21,9:55:8,44,44,12.92,4,214,
4-21,9:55:8,45,45,12.94,4,214,
4-21,9:55:9,44,44,12.92,4,214,
4-21,9:55:9,45,45,12.93,4,214,
4-21,9:55:10,43,43,12.88,4,214,
4-21,9:55:10,47,47,12.98,4,214,
4-21,9:55:11,43,43,12.87,4,214,
4-21,9:55:11,43,43,12.9,4,214,
4-21,9:55:12,44,44,12.93,4,214,
4-21,9:55:12,46,46,12.93,4,214,
4-21,9:55:13,45,45,12.95,4,214,
4-21,9:55:13,44,44,12.92,4,214,
4-21,9:55:14,43,43,12.9,4,214,
4-21,9:55:14,44,44,12.93,4,214,
4-21,9:55:15,45,45,13.01,4,214,
4-21,9:55:15,45,45,12.99,4,214,
4-21,9:55:16,43,43,12.96,4,214,
4-21,9:55:16,45,45,12.98,4,214,
4-21,9:55:17,42,42,12.95,4,214,
4-21,9:55:17,42,42,12.92,4,214,
4-21,9:55:18,46,46,12.99,4,214,
4-21,9:55:18,45,45,12.99,4,214,
4-21,9:55:19,43,43,12.97,4,214,
4-21,9:55:19,45,45,13.01,4,214,
4-21,9:55:20,43,43,12.96,4,214,
4-21,9:55:20,43,43,12.98,4,214,
4-21,9:55:21,47,47,13.04,4,214,
4-21,9:55:21,45,45,13,4,214,
4-21,9:55:22,45,45,13,4,214,
4-21,9:55:22,45,45,12.99,4,214,
4-21,9:55:23,45,45,12.99,4,214,
4-21,9:55:23,45,45,13,4,214,
4-21,9:55:24,46,46,12.98,4,214,
4-21,9:55:24,45,45,12.96,4,214,
4-21,9:55:25,47,47,13.01,4,214,
4-21,9:55:25,45,45,12.95,4,214,
4-21,9:55:26,47,47,13.01,4,214,
4-21,9:55:26,47,47,13,4,214,
4-21,9:55:27,50,50,13.03,4,214,
4-21,9:55:27,48,48,13.01,4,214,
4-21,9:55:28,48,48,13.01,4,214,
4-21,9:55:28,45,45,12.92,4,214,
4-21,9:55:29,45,45,12.93,4,214,
4-21,9:55:29,47,47,12.94,4,214,
4-21,9:55:30,48,48,12.97,4,214,
4-21,9:55:30,45,45,12.9,4,214,
4-21,9:55:31,47,47,12.95,4,214,
4-21,9:55:31,45,45,12.9,4,214,
4-21,9:55:32,48,48,12.97,4,214,
4-21,9:55:32,47,47,12.91,4,214,
4-21,9:55:33,47,47,12.92,4,214,
4-21,9:55:33,47,47,12.93,4,214,
4-21,9:55:34,47,47,12.97,4,214,
4-21,9:55:34,46,46,12.92,4,214,
4-21,9:55:35,49,49,13,4,214,
4-21,9:55:35,48,48,13,4,214,
4-21,9:55:36,51,51,13.03,4,214,
4-21,9:55:36,45,45,12.91,4,214,
4-21,9:55:37,46,46,12.92,4,214,
4-21,9:55:37,49,49,13,4,214,
4-21,9:55:38,45,45,12.89,4,214,
4-21,9:55:38,45,45,12.9,4,214,
4-21,9:55:39,45,45,12.9,4,214,
4-21,9:55:39,48,48,12.94,4,214,
4-21,9:55:40,46,46,12.9,4,214,
4-21,9:55:40,48,48,12.95,4,214,
4-21,9:55:41,49,49,12.99,4,214,
4-21,9:55:41,50,50,13.01,4,214,
4-21,9:55:42,46,46,12.91,4,214,
4-21,9:55:42,48,48,12.95,4,214,
4-21,9:55:43,46,46,12.89,4,214,
4-21,9:55:43,46,46,12.91,4,214,
4-21,9:55:44,48,48,12.97,4,214,
4-21,9:55:44,46,46,12.93,4,214,
4-21,9:55:45,48,48,12.98,4,214,
4-21,9:55:45,48,48,12.95,4,214,
4-21,9:55:46,46,46,12.92,4,214,
4-21,9:55:46,48,48,12.99,4,214,
4-21,9:55:47,48,48,12.97,4,214,
4-21,9:55:47,48,48,12.98,4,214,
4-21,9:55:48,47,47,12.93,4,214,
4-21,9:55:48,48,48,12.94,4,214,
4-21,9:55:49,48,48,12.94,4,214,
4-21,9:55:49,47,47,12.94,4,214,
4-21,9:55:50,49,49,12.95,4,214,
4-21,9:55:50,47,47,12.93,4,214,
4-21,9:55:51,47,47,12.91,4,214,
4-21,9:55:51,47,47,12.94,4,214,
4-21,9:55:52,47,47,12.93,4,214,
4-21,9:55:52,46,46,12.91,4,214,
4-21,9:55:53,48,48,12.96,4,214,
4-21,9:55:53,49,49,12.92,4,214,
4-21,9:55:54,45,45,12.88,4,214,
4-21,9:55:54,46,46,12.92,4,214,
4-21,9:55:55,46,46,12.91,4,214,
4-21,9:55:55,46,46,12.86,4,214,
4-21,9:55:56,44,44,12.8,4,214,
4-21,9:55:56,47,47,12.86,4,214,
4-21,9:55:57,48,48,12.9,4,214,
4-21,9:55:57,47,47,12.87,4,214,
4-21,9:55:58,47,47,12.85,4,214,
4-21,9:55:58,49,49,12.91,4,214,
4-21,9:55:59,47,47,12.85,4,214,
4-21,9:55:59,47,47,12.85,4,214,
