SensorID: 5498,
Firmware Version: 1.5.5,

mm-dd,hh:mm:ss,SmO2 Live,SmO2 Averaged,THb,Lap,Session Ct,
3-26,12:18:56,24,24,13.18,2,152,
3-26,12:18:56,27,27,13.21,2,152,
3-26,12:18:57,24,24,13.19,2,152,
3-26,12:18:57,24,24,13.19,2,152,
3-26,12:18:58,22,22,13.16,2,152,
3-26,12:18:58,27,27,13.23,2,152,
3-26,12:18:59,22,22,13.16,2,152,
3-26,12:18:59,21,21,13.15,2,152,
3-26,12:19:0,21,21,13.16,2,152,
3-26,12:19:0,22,22,13.17,2,152,
3-26,12:19:1,19,19,13.15,2,152,
3-26,12:19:1,22,22,13.17,2,152,
3-26,12:19:2,21,21,13.17,2,152,
3-26,12:19:2,22,22,13.18,2,152,
3-26,12:19:3,22,22,13.18,2,152,
3-26,12:19:3,19,19,13.15,2,152,
3-26,12:19:4,19,19,13.15,2,152,
3-26,12:19:4,17,17,13.14,2,152,
3-26,12:19:5,18,18,13.15,2,152,
3-26,12:19:5,18,18,13.15,2,152,
3-26,12:19:6,17,17,13.16,2,152,
3-26,12:19:6,20,20,13.17,2,152,
3-26,12:19:7,16,16,13.15,2,152,
3-26,12:19:7,22,22,13.21,2,152,
3-26,12:19:8,20,20,13.18,2,152,
3-26,12:19:8,22,22,13.22,2,152,
3-26,12:19:9,13,13,13.12,2,152,
3-26,12:19:9,16,16,13.17,2,152,
3-26,12:19:10,16,16,13.17,2,152,
3-26,12:19:10,17,17,13.18,2,152,
3-26,12:19:11,20,20,13.19,2,152,
3-26,12:19:11,18,18,13.17,2,152,
3-26,12:19:12,20,20,13.21,2,152,
3-26,12:19:12,21,21,13.2,2,152,
3-26,12:19:13,17,17,13.18,2,152,
3-26,12:19:13,18,18,13.19,2,152,
3-26,12:19:14,15,15,13.15,2,152,
3-26,12:19:14,19,19,13.21,2,152,
3-26,12:19:15,15,15,13.17,2,152,
3-26,12:19:15,18,18,13.18,2,152,
3-26,12:19:16,16,16,13.16,2,152,
3-26,12:19:16,16,16,13.16,2,152,
3-26,12:19:17,14,14,13.17,2,152,
3-26,12:19:17,17,17,13.18,2,152,
3-26,12:19:18,13,13,13.15,2,152,
3-26,12:19:18,19,19,13.21,2,152,
3-26,12:19:19,16,16,13.19,2,152,
3-26,12:19:19,15,15,13.19,2,152,
3-26,12:19:20,17,17,13.21,2,152,
3-26,12:19:20,14,14,13.2,2,152,
3-26,12:19:21,13,13,13.17,2,152,
3-26,12:19:21,18,18,13.22,2,152,
3-26,12:19:22,8,8,13.12,2,152,
3-26,12:19:22,13,13,13.18,2,152,
3-26,12:19:23,17,17,13.22,2,152,
3-26,12:19:23,17,17,13.21,2,152,
3-26,12:19:24,18,18,13.2,2,152,
3-26,12:19:24,17,17,13.2,2,152,
3-26,12:19:25,11,11,13.17,2,152,
3-26,12:19:25,7,7,13.14,2,152,
3-26,12:19:26,9,9,13.16,2,152,
3-26,12:19:26,16,16,13.21,2,152,
3-26,12:19:27,13,13,13.21,2,152,
3-26,12:19:27,11,11,13.17,2,152,
3-26,12:19:28,11,11,13.17,2,152,
3-26,12:19:28,10,10,13.17,2,152,
3-26,12:19:29,8,8,13.15,2,152,
3-26,12:19:29,15,15,13.21,2,152,
3-26,12:19:30,13,13,13.2,2,152,
3-26,12:19:30,2,2,13.11,2,152,
3-26,12:19:31,12,12,13.2,2,152,
3-26,12:19:31,16,16,13.24,2,152,
3-26,12:19:32,11,11,13.18,2,152,
3-26,12:19:32,13,13,13.2,2,152,
3-26,12:19:33,14,14,13.23,2,152,
3-26,12:19:33,11,11,13.18,2,152,
3-26,12:19:34,12,12,13.2,2,152,
3-26,12:19:34,8,8,13.18,2,152,
3-26,12:19:35,14,14,13.24,2,152,
3-26,12:19:35,13,13,13.21,2,152,
3-26,12:19:36,5,5,13.14,2,152,
3-26,12:19:36,13,13,13.22,2,152,
3-26,12:19:37,8,8,13.19,2,152,
3-26,12:19:37,14,14,13.23,2,152,
3-26,12:19:38,12,12,13.21,2,152,
3-26,12:19:38,11,11,13.2,2,152,
3-26,12:19:39,10,10,13.2,2,152,
3-26,12:19:39,13,13,13.22,2,152,
3-26,12:19:40,9,9,13.19,2,152,
3-26,12:19:40,8,8,13.18,2,152,
3-26,12:19:41,14,14,13.25,2,152,
3-26,12:19:41,8,8,13.19,2,152,
3-26,12:19:42,12,12,13.22,2,152,
3-26,12:19:42,10,10,13.19,2,152,
3-26,12:19:43,9,9,13.2,2,152,
3-26,12:19:43,10,10,13.22,2,152,
3-26,12:19:44,12,12,13.24,2,152,
3-26,12:19:44,12,12,13.23,2,152,
3-26,12:19:45,11,11,13.23,2,152,
3-26,12:19:45,8,8,13.2,2,152,
3-26,12:19:46,8,8,13.18,2,152,
3-26,12:19:46,7,7,13.19,2,152,
3-26,12:19:47,9,9,13.21,2,152,
3-26,12:19:47,10,10,13.21,2,152,
3-26,12:19:48,11,11,13.23,2,152,
3-26,12:19:48,9,9,13.21,2,152,
3-26,12:19:49,8,8,13.2,2,152,
3-26,12:19:49,8,8,13.2,2,152,
3-26,12:19:50,3,3,13.14,2,152,
3-26,12:19:50,6,6,13.18,2,152,
3-26,12:19:51,8,8,13.21,2,152,
3-26,12:19:51,5,5,13.18,2,152,
3-26,12:19:52,6,6,13.19,2,152,
3-26,12:19:52,10,10,13.23,2,152,
3-26,12:19:53,11,11,13.23,2,152,
3-26,12:19:53,13,13,13.26,2,152,
3-26,12:19:54,13,13,13.26,2,152,
3-26,12:19:54,13,13,13.26,2,152,
3-26,12:19:55,5,5,13.18,2,152,
3-26,12:19:55,10,10,13.23,2,152,
3-26,12:19:56,9,9,13.22,2,152,
3-26,12:19:56,9,9,13.22,2,152,
3-26,12:19:57,5,5,13.18,2,152,
3-26,12:19:57,8,8,13.22,2,152,
3-26,12:19:58,6,6,13.19,2,152,
3-26,12:19:58,8,8,13.22,2,152,
3-26,12:19:59,7,7,13.21,2,152,
3-26,12:19:59,12,12,13.27,2,152,
3-26,12:20:0,7,7,13.22,2,152,
3-26,12:20:0,7,7,13.21,2,152,
3-26,12:20:1,12,12,13.27,2,152,
3-26,12:20:1,7,7,13.22,2,152,
3-26,12:20:2,1,1,13.15,2,152,
3-26,12:20:2,4,4,13.18,2,152,
3-26,12:20:3,7,7,13.22,2,152,
3-26,12:20:3,10,10,13.24,2,152,
3-26,12:20:4,3,3,13.17,2,152,
3-26,12:20:4,4,4,13.18,2,152,
3-26,12:20:5,6,6,13.18,2,152,
3-26,12:20:5,10,10,13.24,2,152,
3-26,12:20:6,11,11,13.26,2,152,
3-26,12:20:6,8,8,13.23,2,152,
3-26,12:20:7,11,11,13.25,2,152,
3-26,12:20:7,5,5,13.18,2,152,
3-26,12:20:8,8,8,13.23,2,152,
3-26,12:20:8,7,7,13.22,2,152,
3-26,12:20:9,9,9,13.23,2,152,
3-26,12:20:9,6,6,13.2,2,152,
3-26,12:20:10,4,4,13.19,2,152,
3-26,12:20:10,7,7,13.21,2,152,
3-26,12:20:11,15,15,13.3,2,152,
3-26,12:20:11,6,6,13.21,2,152,
3-26,12:20:12,2,2,13.16,2,152,
3-26,12:20:12,6,6,13.21,2,152,
3-26,12:20:13,8,8,13.24,2,152,
3-26,12:20:13,5,5,13.21,2,152,
3-26,12:20:14,2,2,13.17,2,152,
3-26,12:20:14,2,2,13.17,2,152,
3-26,12:20:15,4,4,13.19,2,152,
3-26,12:20:15,3,3,13.18,2,152,
3-26,12:20:16,6,6,13.23,2,152,
3-26,12:20:16,8,8,13.25,2,152,
3-26,12:20:17,3,3,13.19,2,152,
3-26,12:20:17,4,4,13.21,2,152,
3-26,12:20:18,4,4,13.2,2,152,
3-26,12:20:18,5,5,13.21,2,152,
3-26,12:20:19,4,4,13.21,2,152,
3-26,12:20:19,7,7,13.24,2,152,
3-26,12:20:20,5,5,13.22,2,152,
3-26,12:20:20,9,9,13.26,2,152,
3-26,12:20:21,5,5,13.22,2,152,
3-26,12:20:21,4,4,13.19,2,152,
3-26,12:20:22,3,3,13.2,2,152,
3-26,12:20:22,7,7,13.24,2,152,
3-26,12:20:23,3,3,13.21,2,152,
3-26,12:20:23,10,10,13.27,2,152,
3-26,12:20:24,0,0,13.16,2,152,
3-26,12:20:24,6,6,13.22,2,152,
3-26,12:20:25,9,9,13.25,2,152,
3-26,12:20:25,7,7,13.24,2,152,
3-26,12:20:26,3,3,13.19,2,152,
3-26,12:20:26,4,4,13.22,2,152,
3-26,12:20:27,8,8,13.25,2,152,
3-26,12:20:27,8,8,13.26,2,152,
3-26,12:20:28,2,2,13.18,2,152,
3-26,12:20:28,5,5,13.22,2,152,
3-26,12:20:29,3,3,13.2,2,152,
3-26,12:20:29,3,3,13.2,2,152,
3-26,12:20:30,2,2,13.2,2,152,
3-26,12:20:30,1,1,13.19,2,152,
3-26,12:20:31,3,3,13.23,2,152,
3-26,12:20:31,0,0,13.15,2,152,
3-26,12:20:32,7,7,13.25,2,152,
3-26,12:20:32,4,4,13.22,2,152,
3-26,12:20:33,10,10,13.29,2,152,
3-26,12:20:33,5,5,13.23,2,152,
3-26,12:20:34,4,4,13.22,2,152,
3-26,12:20:34,7,7,13.26,2,152,
3-26,12:20:35,3,3,13.23,2,152,
3-26,12:20:35,0,0,13.19,2,152,
3-26,12:20:36,5,5,13.25,2,152,
3-26,12:20:36,0,0,13.18,2,152,
3-26,12:20:37,1,1,13.2,2,152,
3-26,12:20:37,0,0,13.16,2,152,
3-26,12:20:38,4,4,13.23,2,152,
3-26,12:20:38,3,3,13.21,2,152,
3-26,12:20:39,2,2,13.2,2,152,
3-26,12:20:39,8,8,13.28,2,152,
3-26,12:20:40,0,0,13.17,2,152,
3-26,12:20:40,2,2,13.22,2,152,
3-26,12:20:41,1,1,13.19,2,152,
3-26,12:20:41,6,6,13.26,2,152,
3-26,12:20:42,0,0,13.19,2,152,
3-26,12:20:42,5,5,13.25,2,152,
3-26,12:20:43,3,3,13.22,2,152,
3-26,12:20:43,3,3,13.22,2,152,
3-26,12:20:44,5,5,13.25,2,152,
3-26,12:20:44,2,2,13.22,2,152,
3-26,12:20:45,5,5,13.25,2,152,
3-26,12:20:45,6,6,13.28,2,152,
3-26,12:20:46,1,1,13.21,2,152,
3-26,12:20:46,0,0,13.19,2,152,
3-26,12:20:47,4,4,13.24,2,152,
3-26,12:20:47,0,0,13.19,2,152,
3-26,12:20:48,3,3,13.22,2,152,
3-26,12:20:48,7,7,13.27,2,152,
3-26,12:20:49,4,4,13.24,2,152,
3-26,12:20:49,0,0,13.21,2,152,
3-26,12:20:50,7,7,13.26,2,152,
3-26,12:20:50,3,3,13.22,2,152,
3-26,12:20:51,3,3,13.22,2,152,
3-26,12:20:51,1,1,13.21,2,152,
3-26,12:20:52,6,6,13.25,2,152,
3-26,12:20:52,0,0,13.19,2,152,
3-26,12:20:53,2,2,13.21,2,152,
3-26,12:20:53,6,6,13.27,2,152,
3-26,12:20:54,5,5,13.25,2,152,
3-26,12:20:54,0,0,13.18,2,152,
3-26,12:20:55,0,0,13.2,2,152,
3-26,12:20:55,0,0,13.16,2,152,
3-26,12:20:56,4,4,13.24,2,152,
3-26,12:20:56,5,5,13.24,2,152,
3-26,12:20:57,8,8,13.28,2,152,
3-26,12:20:57,6,6,13.24,2,152,
3-26,12:20:58,7,7,13.26,2,152,
3-26,12:20:58,0,0,13.18,2,152,
3-26,12:20:59,0,0,13.19,2,152,
3-26,12:20:59,0,0,13.17,2,152,
3-26,12:21:0,2,2,13.21,2,152,
3-26,12:21:0,0,0,13.18,2,152,
3-26,12:21:1,4,4,13.23,2,152,
3-26,12:21:1,5,5,13.24,2,152,
3-26,12:21:2,0,0,13.19,2,152,
3-26,12:21:2,3,3,13.23,2,152,
3-26,12:21:3,3,3,13.23,2,152,
3-26,12:21:3,0,0,13.19,2,152,
3-26,12:21:4,6,6,13.25,2,152,
3-26,12:21:4,5,5,13.25,2,152,
3-26,12:21:5,1,1,13.19,2,152,
3-26,12:21:5,2,2,13.23,2,152,
3-26,12:21:6,3,3,13.24,2,152,
3-26,12:21:6,0,0,13.18,2,152,
3-26,12:21:7,1,1,13.21,2,152,
3-26,12:21:7,4,4,13.24,2,152,
3-26,12:21:8,4,4,13.24,2,152,
3-26,12:21:8,0,0,13.18,2,152,
3-26,12:21:9,4,4,13.25,2,152,
3-26,12:21:9,3,3,13.23,2,152,
3-26,12:21:10,4,4,13.26,2,152,
3-26,12:21:10,4,4,13.25,2,152,
3-26,12:21:11,4,4,13.27,2,152,
3-26,12:21:11,2,2,13.22,2,152,
3-26,12:21:12,2,2,13.22,2,152,
3-26,12:21:12,0,0,13.2,2,152,
3-26,12:21:13,0,0,13.19,2,152,
3-26,12:21:13,0,0,13.2,2,152,
3-26,12:21:14,1,1,13.22,2,152,
3-26,12:21:14,0,0,13.2,2,152,
3-26,12:21:15,0,0,13.16,2,152,
3-26,12:21:15,4,4,13.24,2,152,
3-26,12:21:16,2,2,13.24,2,152,
3-26,12:21:16,6,6,13.28,2,152,
3-26,12:21:17,4,4,13.26,2,152,
3-26,12:21:17,1,1,13.22,2,152,
3-26,12:21:18,0,0,13.2,2,152,
3-26,12:21:18,3,3,13.23,2,152,
3-26,12:21:19,4,4,13.26,2,152,
3-26,12:21:19,5,5,13.28,2,152,
3-26,12:21:20,0,0,13.2,2,152,
3-26,12:21:20,1,1,13.21,2,152,
3-26,12:21:21,0,0,13.22,2,152,
3-26,12:21:21,2,2,13.24,2,152,
3-26,12:21:22,0,0,13.19,2,152,
3-26,12:21:22,2,2,13.23,2,152,
3-26,12:21:23,1,1,13.24,2,152,
3-26,12:21:23,0,0,13.22,2,152,
3-26,12:21:24,2,2,13.22,2,152,
3-26,12:21:24,0,0,13.2,2,152,
3-26,12:21:25,1,1,13.22,2,152,
3-26,12:21:26,4,4,13.26,2,152,
3-26,12:21:26,0,0,13.21,2,152,
3-26,12:21:27,3,3,13.26,2,152,
3-26,12:21:27,1,1,13.22,2,152,
3-26,12:21:28,0,0,13.18,2,152,
3-26,12:21:28,3,3,13.25,2,152,
3-26,12:21:29,0,0,13.19,2,152,
3-26,12:21:29,3,3,13.23,2,152,
3-26,12:21:30,1,1,13.22,2,152,
3-26,12:21:30,3,3,13.25,2,152,
3-26,12:21:31,4,4,13.25,2,152,
3-26,12:21:31,2,2,13.23,2,152,
3-26,12:21:32,3,3,13.27,2,152,
3-26,12:21:32,3,3,13.24,2,152,
3-26,12:21:33,5,5,13.27,2,152,
3-26,12:21:33,5,5,13.28,2,152,
3-26,12:21:34,0,0,13.2,2,152,
3-26,12:21:34,2,2,13.25,2,152,
3-26,12:21:35,3,3,13.25,2,152,
3-26,12:21:35,0,0,13.2,2,152,
3-26,12:21:36,0,0,13.18,2,152,
3-26,12:21:36,0,0,13.2,2,152,
3-26,12:21:37,0,0,13.2,2,152,
3-26,12:21:37,2,2,13.24,2,152,
3-26,12:21:38,5,5,13.28,2,152,
3-26,12:21:38,2,2,13.23,2,152,
3-26,12:21:39,0,0,13.18,2,152,
3-26,12:21:39,1,1,13.23,2,152,
3-26,12:21:40,0,0,13.2,2,152,
3-26,12:21:40,4,4,13.26,2,152,
3-26,12:21:41,0,0,13.22,2,152,
3-26,12:21:41,1,1,13.22,2,152,
3-26,12:21:42,6,6,13.27,2,152,
3-26,12:21:42,3,3,13.24,2,152,
3-26,12:21:43,6,6,13.28,2,152,
3-26,12:21:43,0,0,13.18,2,152,
3-26,12:21:44,1,1,13.22,2,152,
3-26,12:21:44,3,3,13.25,2,152,
3-26,12:21:45,4,4,13.25,2,152,
3-26,12:21:45,1,1,13.23,2,152,
3-26,12:21:46,3,3,13.25,2,152,
3-26,12:21:46,2,2,13.23,2,152,
3-26,12:21:47,6,6,13.27,2,152,
3-26,12:21:47,1,1,13.21,2,152,
3-26,12:21:48,1,1,13.23,2,152,
3-26,12:21:48,4,4,13.27,2,152,
3-26,12:21:49,6,6,13.29,2,152,
3-26,12:21:49,0,0,13.21,2,152,
3-26,12:21:50,0,0,13.18,2,152,
3-26,12:21:50,8,8,13.3,2,152,
3-26,12:21:51,0,0,13.2,2,152,
3-26,12:21:51,3,3,13.25,2,152,
3-26,12:21:52,7,7,13.29,2,152,
3-26,12:21:52,0,0,13.21,2,152,
3-26,12:21:53,1,1,13.21,2,152,
3-26,12:21:53,0,0,13.18,2,152,
3-26,12:21:54,2,2,13.24,2,152,
3-26,12:21:54,3,3,13.23,2,152,
3-26,12:21:55,0,0,13.17,2,152,
3-26,12:21:55,1,1,13.23,2,152,
3-26,12:21:56,0,0,13.18,2,152,
3-26,12:21:56,0,0,13.2,2,152,
3-26,12:21:57,0,0,13.2,2,152,
3-26,12:21:57,1,1,13.22,2,152,
3-26,12:21:58,3,3,13.27,2,152,
3-26,12:21:58,0,0,13.2,2,152,
3-26,12:21:59,0,0,13.21,2,152,
3-26,12:22:0,6,6,13.28,2,152,
3-26,12:22:0,3,3,13.25,2,152,
3-26,12:22:1,0,0,13.16,2,152,
3-26,12:22:1,0,0,13.21,2,152,
3-26,12:22:2,6,6,13.28,2,152,
3-26,12:22:2,7,7,13.3,2,152,
3-26,12:22:3,0,0,13.22,2,152,
3-26,12:22:3,2,2,13.24,2,152,
3-26,12:22:4,1,1,13.22,2,152,
3-26,12:22:4,0,0,13.16,2,152,
3-26,12:22:5,3,3,13.26,2,152,
3-26,12:22:5,0,0,13.2,2,152,
3-26,12:22:6,0,0,13.22,2,152,
3-26,12:22:6,0,0,13.17,2,152,
3-26,12:22:7,0,0,13.19,2,152,
3-26,12:22:7,0,0,13.18,2,152,
3-26,12:22:8,2,2,13.22,2,152,
3-26,12:22:8,2,2,13.24,2,152,
3-26,12:22:9,2,2,13.25,2,152,
3-26,12:22:9,0,0,13.19,2,152,
3-26,12:22:10,0,0,13.22,2,152,
3-26,12:22:10,4,4,13.26,2,152,
3-26,12:22:11,2,2,13.24,2,152,
3-26,12:22:11,3,3,13.28,2,152,
3-26,12:22:12,5,5,13.27,2,152,
3-26,12:22:12,1,1,13.22,2,152,
3-26,12:22:13,7,7,13.28,2,152,
3-26,12:22:14,3,3,13.25,2,152,
3-26,12:22:14,5,5,13.28,2,152,
3-26,12:22:15,0,0,13.21,2,152,
3-26,12:22:15,3,3,13.24,2,152,
3-26,12:22:16,0,0,13.16,2,152,
3-26,12:22:16,2,2,13.25,2,152,
3-26,12:22:17,5,5,13.27,2,152,
3-26,12:22:17,0,0,13.2,2,152,
3-26,12:22:18,0,0,13.16,2,152,
3-26,12:22:18,0,0,13.18,2,152,
3-26,12:22:19,4,4,13.26,2,152,
3-26,12:22:19,0,0,13.19,2,152,
3-26,12:22:20,0,0,13.21,2,152,
3-26,12:22:20,2,2,13.23,2,152,
3-26,12:22:21,0,0,13.22,2,152,
3-26,12:22:21,3,3,13.25,2,152,
3-26,12:22:22,0,0,13.21,2,152,
3-26,12:22:22,5,5,13.28,2,152,
3-26,12:22:23,4,4,13.26,2,152,
3-26,12:22:23,0,0,13.15,2,152,
3-26,12:22:24,7,7,13.29,2,152,
3-26,12:22:24,3,3,13.26,2,152,
3-26,12:22:25,0,0,13.16,2,152,
3-26,12:22:25,0,0,13.19,2,152,
3-26,12:22:26,0,0,13.18,2,152,
3-26,12:22:26,2,2,13.24,2,152,
3-26,12:22:27,4,4,13.27,2,152,
3-26,12:22:28,0,0,13.18,2,152,
3-26,12:22:28,0,0,13.19,2,152,
3-26,12:22:29,0,0,13.19,2,152,
3-26,12:22:29,2,2,13.23,2,152,
3-26,12:22:30,0,0,13.21,2,152,
3-26,12:22:30,3,3,13.25,2,152,
3-26,12:22:31,5,5,13.27,2,152,
3-26,12:22:31,5,5,13.28,2,152,
3-26,12:22:32,1,1,13.21,2,152,
3-26,12:22:32,3,3,13.25,2,152,
3-26,12:22:33,0,0,13.17,2,152,
3-26,12:22:33,0,0,13.21,2,152,
3-26,12:22:34,0,0,13.18,2,152,
3-26,12:22:34,0,0,13.21,2,152,
3-26,12:22:35,0,0,13.19,2,152,
3-26,12:22:35,4,4,13.27,2,152,
3-26,12:22:36,5,5,13.27,2,152,
3-26,12:22:36,0,0,13.17,2,152,
3-26,12:22:37,0,0,13.21,2,152,
3-26,12:22:37,0,0,13.21,2,152,
3-26,12:22:38,4,4,13.25,2,152,
3-26,12:22:38,7,7,13.31,2,152,
3-26,12:22:39,0,0,13.18,2,152,
3-26,12:22:39,4,4,13.27,2,152,
3-26,12:22:40,0,0,13.18,2,152,
3-26,12:22:40,4,4,13.26,2,152,
3-26,12:22:41,1,1,13.24,2,152,
3-26,12:22:41,0,0,13.2,2,152,
3-26,12:22:42,10,10,13.33,2,152,
3-26,12:22:42,0,0,13.21,2,152,
3-26,12:22:43,0,0,13.19,2,152,
3-26,12:22:43,1,1,13.23,2,152,
3-26,12:22:44,0,0,13.21,2,152,
3-26,12:22:44,4,4,13.27,2,152,
3-26,12:22:45,8,8,13.31,2,152,
3-26,12:22:45,2,2,13.24,2,152,
3-26,12:22:46,6,6,13.27,2,152,
3-26,12:22:46,0,0,13.23,2,152,
3-26,12:22:47,0,0,13.19,2,152,
3-26,12:22:47,0,0,13.21,2,152,
3-26,12:22:48,0,0,13.21,2,152,
3-26,12:22:48,2,2,13.26,2,152,
3-26,12:22:49,0,0,13.19,2,152,
3-26,12:22:49,0,0,13.19,2,152,
3-26,12:22:50,0,0,13.21,2,152,
3-26,12:22:51,0,0,13.21,2,152,
3-26,12:22:51,0,0,13.2,2,152,
3-26,12:22:52,4,4,13.25,2,152,
3-26,12:22:52,1,1,13.22,2,152,
3-26,12:22:53,0,0,13.2,2,152,
3-26,12:22:53,0,0,13.18,2,152,
3-26,12:22:54,0,0,13.2,2,152,
3-26,12:22:54,1,1,13.23,2,152,
3-26,12:22:55,0,0,13.21,2,152,
3-26,12:22:55,0,0,13.23,2,152,
3-26,12:22:56,1,1,13.24,2,152,
3-26,12:22:56,2,2,13.23,2,152,
3-26,12:22:57,0,0,13.19,2,152,
3-26,12:22:57,0,0,13.23,2,152,
3-26,12:22:58,5,5,13.28,2,152,
3-26,12:22:58,2,2,13.25,2,152,
3-26,12:22:59,2,2,13.23,2,152,
3-26,12:22:59,0,0,13.18,2,152,
3-26,12:23:0,1,1,13.24,2,152,
3-26,12:23:0,3,3,13.26,2,152,
3-26,12:23:1,0,0,13.18,2,152,
3-26,12:23:1,0,0,13.21,2,152,
3-26,12:23:2,5,5,13.28,2,152,
3-26,12:23:2,2,2,13.24,2,152,
3-26,12:23:3,10,10,13.33,2,152,
3-26,12:23:3,0,0,13.21,2,152,
3-26,12:23:4,5,5,13.24,2,152,
3-26,12:23:4,10,10,13.26,2,152,
3-26,12:23:5,11,11,13.23,2,152,
3-26,12:23:5,4,4,13.14,2,152,
3-26,12:23:6,15,15,13.2,2,152,
3-26,12:23:6,22,22,13.22,2,152,
3-26,12:23:7,25,25,13.24,2,152,
3-26,12:23:7,22,22,13.18,2,152,
3-26,12:23:8,24,24,13.17,2,152,
3-26,12:23:8,28,28,13.17,2,152,
3-26,12:23:9,33,33,13.21,2,152,
3-26,12:23:9,31,31,13.17,2,152,
3-26,12:23:10,38,38,13.21,2,152,
3-26,12:23:10,44,44,13.26,2,152,
3-26,12:23:11,44,44,13.22,2,152,
3-26,12:23:11,42,42,13.21,2,152,
3-26,12:23:12,44,44,13.14,2,152,
3-26,12:23:12,51,51,13.24,2,152,
3-26,12:23:13,52,52,13.21,2,152,
3-26,12:23:13,50,50,13.13,2,152,
3-26,12:23:14,54,54,13.18,2,152,
3-26,12:23:14,56,56,13.15,2,152,
3-26,12:23:15,57,57,13.17,2,152,
3-26,12:23:15,61,61,13.25,2,152,
3-26,12:23:16,61,61,13.2,2,152,
3-26,12:23:16,62,62,13.14,2,152,
3-26,12:23:17,64,64,13.15,2,152,
3-26,12:23:17,66,66,13.15,2,152,
3-26,12:23:18,67,67,13.19,2,152,
3-26,12:23:18,65,65,13.09,2,152,
3-26,12:23:19,69,69,13.17,2,152,
3-26,12:23:19,70,70,13.19,2,152,
3-26,12:23:20,71,71,13.22,2,152,
3-26,12:23:20,71,71,13.18,2,152,
3-26,12:23:21,70,70,13.11,2,152,
3-26,12:23:21,71,71,13.16,2,152,
3-26,12:23:22,72,72,13.22,2,152,
3-26,12:23:22,71,71,13.18,2,152,
3-26,12:23:23,71,71,13.18,2,152,
3-26,12:23:23,72,72,13.14,2,152,
3-26,12:23:24,71,71,13.17,2,152,
3-26,12:23:24,72,72,13.15,2,152,
3-26,12:23:25,73,73,13.18,2,152,
3-26,12:23:25,72,72,13.12,2,152,
3-26,12:23:26,72,72,13.18,2,152,
3-26,12:23:26,72,72,13.17,2,152,
3-26,12:23:27,72,72,13.17,2,152,
3-26,12:23:27,72,72,13.12,2,152,
3-26,12:23:28,73,73,13.14,2,152,
3-26,12:23:28,72,72,13.15,2,152,
3-26,12:23:29,73,73,13.14,2,152,
3-26,12:23:29,74,74,13.22,2,152,
3-26,12:23:30,74,74,13.21,2,152,
3-26,12:23:30,73,73,13.14,2,152,
3-26,12:23:31,74,74,13.17,2,152,
3-26,12:23:31,73,73,13.2,2,152,
3-26,12:23:32,74,74,13.15,2,152,
3-26,12:23:32,74,74,13.2,2,152,
3-26,12:23:33,73,73,13.11,2,152,
3-26,12:23:33,74,74,13.21,2,152,
3-26,12:23:34,73,73,13.15,2,152,
3-26,12:23:34,74,74,13.29,2,152,
3-26,12:23:35,73,73,13.16,2,152,
3-26,12:23:35,73,73,13.14,2,152,
3-26,12:23:36,73,73,13.16,2,152,
3-26,12:23:36,73,73,13.12,2,152,
3-26,12:23:37,73,73,13.15,2,152,
3-26,12:23:37,74,74,13.15,2,152,
3-26,12:23:38,74,74,13.18,2,152,
3-26,12:23:38,74,74,13.16,2,152,
3-26,12:23:39,74,74,13.12,2,152,
3-26,12:23:39,74,74,13.17,2,152,
3-26,12:23:40,75,75,13.13,2,152,
3-26,12:23:40,74,74,13.1,2,152,
3-26,12:23:41,76,76,13.23,2,152,
3-26,12:23:41,74,74,13.12,2,152,
3-26,12:23:42,74,74,13.14,2,152,
3-26,12:23:42,74,74,13.15,2,152,
3-26,12:23:43,74,74,13.11,2,152,
3-26,12:23:43,75,75,13.2,2,152,
3-26,12:23:44,74,74,13.16,2,152,
3-26,12:23:44,74,74,13.17,2,152,
3-26,12:23:45,74,74,13.16,2,152,
3-26,12:23:45,73,73,13.09,2,152,
3-26,12:23:46,74,74,13.14,2,152,
3-26,12:23:46,74,74,13.16,2,152,
3-26,12:23:47,75,75,13.16,2,152,
3-26,12:23:47,74,74,13.16,2,152,
3-26,12:23:48,75,75,13.15,2,152,
3-26,12:23:48,75,75,13.15,2,152,
3-26,12:23:49,74,74,13.11,2,152,
3-26,12:23:49,75,75,13.12,2,152,
3-26,12:23:50,75,75,13.16,2,152,
3-26,12:23:50,75,75,13.11,2,152,
3-26,12:23:51,76,76,13.18,2,152,
3-26,12:23:51,75,75,13.11,2,152,
3-26,12:23:52,76,76,13.17,2,152,
3-26,12:23:52,76,76,13.15,2,152,
3-26,12:23:53,76,76,13.19,2,152,
3-26,12:23:53,76,76,13.16,2,152,
3-26,12:23:54,75,75,13.17,2,152,
3-26,12:23:54,75,75,13.14,2,152,
3-26,12:23:55,76,76,13.17,2,152,
3-26,12:23:55,75,75,13.16,2,152,
3-26,12:23:56,76,76,13.17,2,152,
3-26,12:23:56,76,76,13.17,2,152,
3-26,12:23:57,76,76,13.18,2,152,
3-26,12:23:57,74,74,13.12,2,152,
3-26,12:23:58,75,75,13.17,2,152,
3-26,12:23:58,75,75,13.12,2,152,
3-26,12:23:59,75,75,13.12,2,152,
3-26,12:23:59,75,75,13.18,2,152,
3-26,12:24:0,76,76,13.21,2,152,
3-26,12:24:0,76,76,13.18,2,152,
